comment_id,author,comment_text,label
UgyV6NhtzUTqVdxFuEt4AaABAg,@raFz22,Adem sari,0
Ugxlg-FreI5LYMiu7qp4AaABAg,@AditMicroand,Ijo ijo nya keliatan a🗿,0
Ugx0BwU7QRlRefbffXt4AaABAg,@mimanardiansyah6832,cianjur hadir A dede,0
Ugw3gnB04aGkiPIGGnZ4AaABAg,@RZGN29,Kepompong pisang a,0
UgwEm4BWe5dtGDbeonx4AaABAg,@limasaudara5715,"Liat keseruannya kang dede inoen
Keliatannya enak tu",0
UgzoMADakch4BJpJyHR4AaABAg,@denzbagus6424,Mantap nyoo hasil alam begitu nikmat sekali kang,0
Ugz6jPJD1xVUMENQn694AaABAg,@LatarPemula,Bandung merapat yeuh.. Gasaa😊,0
UgwRQDm2IqA-nyxP_b14AaABAg,@Abep19933,Sukses selalu,0
Ugyn-ZJox00oxvZxnSd4AaABAg,@Abep19933,Semangat AA dede😅😅😅😅,0
UgzBYxZKwfJXlkMH8l14AaABAg,@SiswantoMaulana-k7m,tasik hadir,0
UgzyChdfHQD8qYPDwhF4AaABAg,@Azatsudrajat77,Manawi a dede aya 100 kangge meser seblak,0
Ugw8SDJ8VEcRy10HTjh4AaABAg,@hendarprihatin9298,Hadir bang dede si tangan dewa,0
UgzS0SQwfAFPCYRIj1R4AaABAg,@abibfarhan3855,Itu ada penampakan ya,0
Ugz4qBH_sgQQntBXodF4AaABAg,@AcihAjah-r8k,Ke 20 kang,0
Ugw_m1WFXq4fN7gSkPB4AaABAg,@DimasDimas-bq7wd,113 baru yg nontonnn😂😂 lanjutkannn,0
Ugzyi76Btz0mqn10AQd4AaABAg,@Bigbos-g4q,Yang sblah kanan menunjukan rasa aslinya😂😅,0
UgxgBI_GQcF6vVhMuJh4AaABAg,@Aryabegadangmulu,"persahabatan bagaikan kepongpong, bukan sahabat kalau belum di sevong😭😭",0
UgzV35WKLUvNgM8WlTd4AaABAg,@teamantizonk,"Mantap banget bang 
Extream .
Sukses selalu",0
UgyLtHnEtxEYTKWtUFp4AaABAg,@bird68sb,Memek nyyooo,0
Ugzpf2l9Nclkv7oPoYB4AaABAg,@DandiSibolang,Wihhh mantap kang dede,0
UgzLqkDQnqikCeBYKfF4AaABAg,@bolangdesa23,Hemmm kepompongnyoooo,0
UgyS_ydPDfpBAYPy9LJ4AaABAg,@mesinbuatan-v3v,100 orang tercepat😂,0
UgzdkbYx8O4xf6ubY654AaABAg,@Lieatinn12,Komen pertama,0
UgyVbvjRw1PHLGlcinZ4AaABAg,@Pakustadzgalau,Yg nonton sambil liat YouTube ☝️,0
UgxD-TOD3f79GFX3I_54AaABAg,@HamDani-wm4xo,Kahiji mang dede,0
UgzGL6b2oLce6uPRQ254AaABAg,@tinoapriyanto8591,KEPOMPONG GORENG KANG DEDE,0
UgyzzjH8EqckN_9Gd_54AaABAg,@poy240,Kahiji,0
UgztNMtx6ZHwfPCi4VN4AaABAg,@kangsoeja9612,Tul....ngga bayar tinggal viralin😂😂😂😂,0
UgwpAiKX6oGGwvQVAvh4AaABAg,@sansx728,"njirr minjemnya segitu ye artis mah.. 😅, fadil the best",0
UgyR7DIh_a54--JmnIZ4AaABAg,@minskirids,ngemiss gk si nmanyaa😅,0
UgyxwDfEKg6lZB7zxxl4AaABAg,@pastikaya-l4e,"jiwa miskin ku meronta2, uang 100 jt macam 100 rb😂",0
UgwcGe7U2HuUoEjTkL54AaABAg,@yusmanarfandi1735,"Org yg terkenal, ortunya juga crazy rich, masa iya minjem duit 100jt ga dibalikin. Gitu aja logikanya.. apalagi eca emg bagus attitude nya..",0
UgxBO5OjuspSK2QhzEd4AaABAg,@aldypatrick,Ada yg tau no hp nya bang fadil? pengen nelpon juga,0
UgzSWuvVe4a9ca6yOwt4AaABAg,@nasrulasrul7453,Gua juga pasti gitu kalo beduit,0
UgxAzA1KpqdWTSC2kWR4AaABAg,@Okejos612,Mereka mudah mengeluarkan uang ratusan juta... Laaah guru mau bangun rumah aja susahnya minta ampun. Kalau bisa kalian jangan jadi guru,0
UgzVWwenLsVGyc2vpK94AaABAg,@keluargachandrayana1159,100jt kek 100rb,0
Ugw7VsNhCeDhaNDTfcJ4AaABAg,@minds_clip,Sebaik itu ya ternyata fadil 😢❤,0
Ugx2oB3Y8fyZe6yz3gJ4AaABAg,@mayacms7396,"Fadil minjemin jg krn mustahil Echa gak bs byr ,kan Fadil tw Echa ortunya tajir xixixi..",0
UgxA3b5Ux3FnKIq4fwB4AaABAg,@8bit560,"Gw juga pasti kasih lah, si Eca anak konglo ga mungkin ga bayar cuma 100 juta. Dia juga artis pasti bisa bayar. Tapi kalo yang pinjam yang ga dia percaya pasti sama si Fadil juga ga di kasih",0
Ugy5k5bqssC6eJ6lx3N4AaABAg,@Vtyrusmany56,Kalau ngutangin temen sesuai janji balikinnya kapan sih gw dengan senang hati itung2 bantu. Gak minta lebih cukup bayar sesuai hutangnya aja. Tpi teman gw banyak kayak setan pas ditagih ilang dikontak gak aktif anjeng,0
UgyANA34qqdtGps3kft4AaABAg,@Budimawan10,baik bnget,0
UgwQNE9D_sZ9G7qAGpB4AaABAg,@Hilmansyah-j5o,Pengen nyium bibirnya eca,0
UgzdShqdEjweo0vInah4AaABAg,@SALAMPLAYSTATION,cantik banget ngeri banget damage nya,0
UgykbMB410d1ZHNAQ694AaABAg,@KalilBiou,"checkup mata rm70,000?",0
UgyPEs0Xi9JDMxaA4gx4AaABAg,@Ray-b5p7l,Boleh..❤,0
UgykEZggI_vAhMPH7dZ4AaABAg,@maliktupang5594,Gila ni orang kaya nya ga ketulungan sekali sret 100 jutaa duit dah kayak daon,0
UgwkQYgx3vaFRJws1GV4AaABAg,@dwiputrawahyukusuma7821,"The real pinjem 100



JUTA",0
UgzRsejbfzfz8VHhub14AaABAg,@galihputra2741,"😂😂😂 urusan mata 300 juta dan belum rambut, kuku, kulit dll perbulannya 1 Milyar???? 😂😂😂 aman aja 😂😂😂",0
UgwMBt4uvkegIkr5t114AaABAg,@HYR91-v8x,"""kan tinggal diviralin"" 😂😂😂",0
Ugwh8XakCZzrrSZGEoR4AaABAg,@ajisaputro7070,Padil:ntar kalo gak bisa bayar tinggal viralin 😅,0
UgyTCV0aNCIJehLy56l4AaABAg,@OperatorPLTDSME,300jt itu check up mata apa ? 😂,0
Ugwh8s7MBuRlnxXt6Np4AaABAg,@NanduDebora-x7e,Dia belum coba pinjam ke aku..,0
UgyzaWKLLU52k7EH-R54AaABAg,@addicibogo3098,bener bang fadil baiknya dobel.. soalnya pernah nnton jga di livenya kak brisia jodie ...ngeprank pinjem uang langsung di acc ...,0
Ugz-Ht_nYnuo6Wu5UVB4AaABAg,@zerofals,"Maaf, gw liat cewek ini kek nya udah ga pw lagi.
Mungkin hanya firasat aja.
👍",0
Ugz952fx2iY98amWt9l4AaABAg,@bwxcrew,"Oh gitu cara main lu Fadhil, ngakak anjim, kalo ga bayar diviralin 🤣",0
Ugyx9-aK_KsBqHjXW-t4AaABAg,@SuatmadjiFxsuatmadji,"Sekali Pertemuan Di Ranjang Langsung Lunas Dan Dapat Lagi 
Uang Bonus Kepuasan",0
UgzNK4R53ihktFw4R6l4AaABAg,@ryandianggarda4772,"Itu mah kliatan kl ama cwek gercep, coba sodara sndiri yg pinjem, gk bakal d kasi",0
Ugwc3FAB0Z2Q54pUUqZ4AaABAg,@kumaluffy5900,Bener kan tinggal diviralin 😂,0
UgzgaG99byJpnX8coiB4AaABAg,@ahyach38,Soalnya doi punya duit. Kredibilitasnya kan ada. Makanya berani.,0
UgzV4nuwyFtK57YpB814AaABAg,@erikprasetyan8826,Dari tiktok susu bendera bisa jadi kayak sekarang . Emang tipu daya wanita itu gaada yg ngalahin,0
UgzlePo3sby71Fgrtyx4AaABAg,@sasonosasono9487,Gak tega lah gak dikasih kl yg pinjam bidadari😅,0
UgwK2ZvwtqdExUmu4Qd4AaABAg,@YusufSuni_,Terakhir gong bgt 😂,0
Ugx02QqVcbIvft62ZSh4AaABAg,@sonyxperiaxz2premium,"buset, pinjam meminjam duit ratusan juta keq duit ratusan rebu
gw mah jujur aja ya, minjem duit ratusan juta mah bukan buat urusan pribadi, udah buat usaha
minjem nya jg gbs pake nama sendiri, kudu pake nama perusahaan",0
Ugyc5BWIvtcoXLF_TrF4AaABAg,@sonyxperiaxz2premium,"buset, pinjam meminjam duit ratusan juta keq duit ratusan rebu
gw mah jujur aja ya, minjem duit ratusan juta mah bukan buat urusan pribadi, udah buat usaha
minjem nya jg gbs pake nama sendiri, kudu pake nama perusahaan",0
Ugwk4jCkMA9kOR8yU1d4AaABAg,@jilwilson1709,Dasar arab engga mau kalah klo masalah duit... huft rujit,0
UgyxmZ_y1pEhrSFfcI14AaABAg,@herrysenju,si Fadhil juga liat liat dulu kali siapa yang mau di pinjemin,0
Ugx0-oeAdQpfWKg9lwR4AaABAg,@bambangdipuro6561,Ceweknya cantik.,0
UgwqlHMaskTTa053ZUJ4AaABAg,@winnerreynoldgultom4064,Ngakak.. ntar di viralin..   😅😅😅😅,0
Ugykcc-BBufQF9TxoHR4AaABAg,@Lastchapterinworld,Circle orkay... 😢,0
UgyHugsLAxvBKjbj_hd4AaABAg,@sobatclipper_id,pinjemin 100jt kek minjemin 10rb njir,0
UgxmEtqrICgfud0_dy94AaABAg,@noer-b2b,Minjem 100juta dah kayak minjem uang buat beli cilok,0
UgztoVU-nfqKva1QoXl4AaABAg,@lamlambertus9880,Gampang kalo ngak di bayar tinggal di tukar saja,0
UgwRUVxUwWyhne_nfyB4AaABAg,@muhammadsyafruddin9001,Kmren. Kan Fuji minjam 2 m Langs mau d tf😂,0
Ugzwj741b_zd1jSVDBl4AaABAg,@RojihatulAmaliah,Salfok ga d bls salam nya berarti ka fadil orang yang ngerti arti salam👍,0
UgyqHXf0tg-Lo7zt5G14AaABAg,@Azharibeavis,Minjam 100jt kyk minjam 100rb,0
UgyBWo_3AYFKrSevNB14AaABAg,@AnnaRahmah-l6k,Hhh ngejokss tinggal di viralin,0
Ugywqh7Ss2OlfHKHJGZ4AaABAg,@saintkebodd9626,"yg punya temen dipinjemin 50rbu , ga sikasih tapi diomongin.. bersaarlah nak muda mungkin kalian salah memilih teman wkwkwk",0
Ugz63t_T5urvzCr457l4AaABAg,@virginiaum.zakialiyah7664,Fadil tdk menjwb salam dr Eca krna Nonis.. Itu hal baik.. Boleh jwb salam.. Hnya dgn kalinat Wa'alaykum..,0
UgzGYMCiKn860bzL9eZ4AaABAg,@cakinal2412,Saya pun lgsung iyain kalau eca yg minta,0
UgzvsEctMo9eqfH3Ymd4AaABAg,@Obrolan.Podcast12,Mampir kuyyy🙌🙌🙌🙌,0
Ugy4BxqtFe61OFz_WVZ4AaABAg,@Abhe25Nov-go1ut,"Yg enak yg terakhir..kata"" bikin ketawa",0
Ugw4H3EGIwoF5Xk77254AaABAg,@BPDKKSSKABUPATENBEKASI,"Kenapa echa nggak telpon ke saya, ada nih stik 300jt",0
UgzUX5BJ4so5M-yozM54AaABAg,@pancasona.pilarnusa,Meleleh denger suara echa,0
UgyyNzDqI9TGb31-B714AaABAg,@ajiz1717,"Ternyata uang 100jt receh ya bagi sebagian orang , gw kerja 6 bulan ngumpulin 10jt Masya Allah susahnya",0
Ugyy9ZR5dRCjY60XYVF4AaABAg,@candisari08,"umumnya pinjem 100, ni 100jutaa, buseeett",0
UgyFqzOvsMBPwxBvD6Z4AaABAg,@berliankaryamandiri,= Beg,0
Ugx-VK0AZkLWznbalhB4AaABAg,@RilexStory,Gw100rbjasusahnyamntampun😅,0
Ugxve7rwjEyaJFgYU5R4AaABAg,@dionnugraha9536,Yaa jelas dipinjemin secara Eca anak CEO coba sekelas artis di bawah si Eca minjem dikasih ga walaupun hanya konten 😅,0
UgwhpvmmKUYlrb5j39d4AaABAg,@Aiyrinnn,"Enak bngat pnjam 100 jt di kasih 😂😂
Aku aja cri pinjaman 10 jt buat beli motor untuk kerja, ngk ada yg kasih 😂😂, sabar"" Aja dlu naik gojek pp",0
UgyL2Y6eGKrciWS8PY54AaABAg,@PuputCahyi,Siap,0
UgylZhSn7kJhqKLDz9h4AaABAg,@nurjannahamin9691,❤❤❤panjang umur dan senantiasa dlm keberkahan buat pak muh dan Fadil sekeluarga ❤❤❤,0
Ugxd0Xs7ZreGtY0yi9R4AaABAg,@nandriirawan2398,Fadillll eittttts ada syarat nya😂😂😂,0
UgzFooUFkn4tPq78gBF4AaABAg,@RasdianTkskbaktiya-u5m9x,Padhil paham agama .. dia gak kawan salam echa,0
UgwuIZlXF5XiZlkuc6R4AaABAg,@ImamMoker,Kyak lagi ngomongin uang 100rb ya wkwkw,0
UgzJ4tZRfQPaZqYXNKN4AaABAg,@muhammadhidayat4105,"caa hp gw ke restart kmren jd ilang datanya ,kirim wa nya fadil dah mau save aje😅",0
UgxPXAjv8X2AB0XbG2h4AaABAg,@gege9535,"Lagi ngingat² ""Fadil"" orangnya yg mana ?
Akhirnya yg keingat Pak Muh 😁",0
UgyAVjLLEIrEe-TQGz94AaABAg,@HaryantoJulianiYanto,🤣🤣,0
Ugw286eDdHiGb_WxuqR4AaABAg,@rmy168,100juta kyk 10rb segampang itu ya,0
UgxTF6xJDdZUM8Ni8Xx4AaABAg,@deneuv34,Lol,0
UgzDAgOcXrT9nUOSllx4AaABAg,@imrina5726,😂😂😂😂😂😂,0
UgylR37u_Ik7-pn3kUB4AaABAg,@carataiy,Syg bgt gei,0
UgwFHoe0L0xlmvGI2Pt4AaABAg,@SharizanIbrahim,Ekom bapak kau.,0
UgxT2s-ago_uaKaTesl4AaABAg,@macilshop2827,Bole .. tapi nadanya paksa banget 😂😂😂,0
UgyS8P4aL_M89QdjIC14AaABAg,@marzukiho6213,Lihat yg pinjem aja.kalau yg pinjem elly sugigi gimana??? 😅,0
UgwASLQldEvjWAmVok14AaABAg,@dide_cexo,"Pinter kali nada manja nya eca,, asli senior nih 😂😂",0
UgwJx-iGcN94OT6GFON4AaABAg,@cakputra2881,adek 😂,0
UgxmYoSdfru8Pei3z354AaABAg,@avidbisnis4198,Ntar klo g dilunasin bisa lgsg jadi mahar untuk dinikahin😅,0
UgzjdUrgaq_UZpFlSrJ4AaABAg,@alfryallen1927,Pinjem 100juta kaya minjem 100rb gitu 😊,0
UgyH6vm4NJ6Vt_tvhZp4AaABAg,@ImN0b0dy-s9m,"tapi bener sih, klo ga bayar tinggal viralin wkwkwk",0
Ugx_sHndi_oh5WrbYrN4AaABAg,@David-tgh,Klo ga bisa bayar bisa bayar pke yg lain 😋,0
UgyeQkst8TBCZf5_th94AaABAg,@rizkiamaliahnoor6950,Iya yang pinjem orang kaya...coba aja kalo yg pinjem orang biasa...😂😂gak bakal boleh...😅,0
Ugw0aEcKPlr0Uzn49_14AaABAg,@prettybxy942,Bjir 100jt kek 100 rebu😢,0
Ugxo8jQH_q1b_M8Oumx4AaABAg,@pakcepot-sg6yw,"100 juta .....kaget 
Kami orangmiskin ..ciu",0
Ugw0C9L1_VDZelA53w54AaABAg,@nevadaGlorya,bener ga bayar tinggal Viralin😂😂😂ngakak anj,0
Ugz5xWqfkzE3LwIaaK94AaABAg,@haribiondy7612,Minjem 100jt kek minjem goceng ketemen😅😅😅,0
Ugy4DsnMN0Sso1GFvrR4AaABAg,@LarocaLaroca-47k,Yang penting jangan foya-foya bener apa betul,0
UgzME5m9Ttgq_qIoa1V4AaABAg,@makelar_sakti,"itu previlage nya artis, ntar klo ga bayar kan tinggal di viralin wkwkwkwwk",0
UgyJE0Cl0WttZx3Luoh4AaABAg,@okioki5329,Pengen liat siapa perempuan yang beruntung yang nanti dapetin Fadil,0
UgxtkkUzZK9gLnTD-zZ4AaABAg,@asnanwahyudi1861,Bisa gini yak .. minjem 100jt kaya minjem 10rb anjrit lah😂😂,0
UgwRA1p93gR-vPbzI_Z4AaABAg,@edy-182,sudah layu,0
UgwIHmByD7t_VUU-ejJ4AaABAg,@SuyaSujana,Haha dil dil,0
UgylSJ430Aypror9rdZ4AaABAg,@miftakhtaufikabadi4732,Mending pinjemin salah satu personil CJR 😋😂,0
UgxePkfU5TXSSfM_u_14AaABAg,@panjiasmoro3000,"Lah ,,gua nyambung idup pinjem 200 rb aja kek ngemis kmna"" njiir",0
UgwHQOkMc2lc1W_a9IB4AaABAg,@JayDimara,Gila pinjam ratusan juta di kasih aku pinjam 100 ribu aja blm tentu dapet😢,0
UgzmSvknhuJNv-8KStl4AaABAg,@emirrausan3838,Ganti susu aja,0
UgzfGEozU-SpUoGcku14AaABAg,@sitihalimah5755,100jt by phone. La kami 100 by KUR 3 tahun😂😂,0
UgwIKNc_7AJyPi61ewp4AaABAg,@thomaskurniawan7400,❤❤❤❤❤❤❤❤❤❤❤,0
UgzlwRXBqFFUVXtqBrd4AaABAg,@faiqohfavor7866,Endingnya 😂😂😂😂,0
UgxrZuM-8XKhvSDQ1dh4AaABAg,@Dimensty6300,Ntar kalo ga bayar tau kan harus ngapain,0
UgzbrBVbZnz5MZV3VYl4AaABAg,@SETTINGMIKROTIK-ev7tm,Kita cari pinjaman 50rb aja setengah mati😂,0
UgxwXHFml18WlWSDL4d4AaABAg,@aqilanajmazuhairo,Fadil paham agama....dia nda jawab salam Eca yg non muslim,0
UgxNy8y80QGIXWyo1wh4AaABAg,@afbrn7,Tebak berapa kali dia bilang KAYAK,0
UgzmbcRWQjyETDO-hh14AaABAg,@FeriAndrianto-s4x,Pembunuhan berencana😂😂,0
Ugw0jVu2Sug-mDAQfEB4AaABAg,@jobweddingan2034,MANA BISA NOLAK GW,0
Ugx8blA-_odmDF47kRB4AaABAg,@aaaahjjjj,"Diviralinn bangkeee endingnyaa siall, gua udah salut ini padahal 😂🤣",0
Ugy35gqARiOCBvZ3ucF4AaABAg,@Regiel-hh8md,salamnya candu..,0
Ugw5EPsTVaKznTkfPvl4AaABAg,@mjpelosok,"Salah kelas gue disini, mainku cuman ratusan ribu doank. Miskin banget gue ternyata",0
UgzKAKUvzN6Yt6Xc2oV4AaABAg,@GOROGOROCHANNEL-MI7,Itu uang gede lho. Yg komen2 di bawah gak pny uang sgtu buat yg aneh2 😂,0
Ugxvmw5bAo7uWgm-eEx4AaABAg,@afifyoga6200,Tuker ma apem,0
Ugwg74QL3xRBuz9X4uJ4AaABAg,@imransilawane2273,"Ngmong uang 300jt sama 100jt udah kaya uang 100 200 rebu aja tuh, banyak banget uang kalian klo di sedekahin gimana tuh ya",0
Ugz9_RBXZDMs6_W0XCt4AaABAg,@vido19955,"itu buat yg kenal doang ya, dan pastinya setidknya tau pendapatan siteman ini brpa .. coba lh elu elu semua yg bukan teman dia, atau penghasilan lu cuma umr perbulan, gua tetel ni kuping klo lu pinjam 100jt langsung di iya'in 😂😂😂",0
UgyzgCqsr-XP2j6rRGl4AaABAg,@septaanungunrama8571,Gw pinjem temen gopek aja susah,0
UgwF9NFrPJjKc8dlgj54AaABAg,@yd_priyanto3853,"Aku juga  pinjam kak Fadil 2 jt aja, boleh gakk...😁🤭",0
UgwSagM4szjtpP1EZkZ4AaABAg,@neniandriyani5238,Fadil humoris banget😂,0
UgyWYC1Nm9e6av6mKVN4AaABAg,@GSSigar,Nnti cekin aja😅,0
UgwtXqUAY9N-Zq2QE8V4AaABAg,@achmadsuwarno9676,Nah ini namanya temen beneran🎉❤❤❤,0
Ugw_j0rR8LWnH_g2G1V4AaABAg,@Sikelanaria.Channel,Ahahaha kalo orang kaya tuh ngomongin 100 juta kek 100 ribu 😂,0
UgzxPJdVHUaaPa52-0t4AaABAg,@lulunurfaida5959,Endingnya bikin ngakak 😂😂,0
Ugwh9109gYx3pIpb88d4AaABAg,@BimaWahni-q7o,"Aku kalau pinjam ke teman 20k aja susah,ini kok gampang bangett",0
UgydttU15Uscv1JCiQN4AaABAg,@CitraRamandani-k6s9d,Gua juga bisa baik yaallah insaallah kalo banyak duitmah 😂,0
Ugzmr7PNB1O2NoJpdjp4AaABAg,@LatepKarangwangi,Enak yah kalo para sultan bebas,0
Ugz48XeXCvMZcPJXYoV4AaABAg,@rifkaandriani1543,Tinggal kawinin aja dil kalau gak bayar wkkw,0
UgzIuXZbgUGXEAxMHWx4AaABAg,@alfrndarmawan4350,"Punchline nya ituloh ""kalau ga bayar tinggal di viralin""",0
Ugxx4eZpRnL3jTHsFYR4AaABAg,@soka_sigazzzzz,Masih aja ngelawak si fadil2 ini 😂😂😂,0
Ugwt0SC_Cv5U-HRdPJF4AaABAg,@arinlisty7548,Aku pengen kayak Fadil bisa mudah meminjamkan pd org yg benar2 butuh jika bukan aku senoga anak2ku mudah utk menolong yg sesuai dgn kebuttuhan dan semua krn Allah,0
Ugy621S1HO5bgngV71p4AaABAg,@suryadarma4132,Gw minjem 100 aj susah 😭😭😆,0
UgwbAWIp2vJauJJNfPV4AaABAg,@angelmutiara,Endingnya emang fadil sekali🤣🤣🤣,0
UgzhVk_DRAEq1hY8FRx4AaABAg,@irdiansyahirdiansyah7484,Luar biasa 100 juta bos.lah kita minjem am sodara 50rb AZ ngedumel dulu.dh gitu ora dpinjemin lgi😂,0
Ugyy440B8zpLpGH9e6F4AaABAg,@maull-e7d,Enak ya kalo orang kaya sama orang kaya' kita pinjem 100 ribu aja di maki 2 😂😂😂,0
Ugwa1dT81IkCbQ1QLAN4AaABAg,@Widya-u8l,Beneer banget tuu bang fadil..klo gk byr d viralin 😂😂🎉🎉😂🎉,0
UgzSobLMVDlBo2lk0sF4AaABAg,@ArnoldAiling18,Iya itu karena ada jja duitnya dan kembali kesiapa yg minjam…,0
UgyspgzsEWJMRdII3S54AaABAg,@one9seven258,Enak banget suara eca aduh ❤,0
UgwK1dCeQhJOMmTUZKh4AaABAg,@Pemulanft04,"Jkt 2.2 gua , bisa ratusan juta gitu ya",0
UgzB26iRwfWaeLVW9IN4AaABAg,@hendrasoeparna9749,"Pinjam 100 juta kaya 100 RB,, gampang bgt😂,,lah gue pinjem ketemen 50 RB aja jadi omong dikasih kagak😂",0
Ugxe8buwvKoiyXnDghB4AaABAg,@MuhammadHunaifi,Ingat ya... Siapa yg pinjam,0
Ugx4QO4Q8UO8fOtEZzV4AaABAg,@rmd93,Del aku pijamla . 50jta aja. Buat bgi2 in SMA yg lebih membutuhkan,0
UgwD5kuBn-aaI9Rt2P54AaABAg,@nasalsalim9,"KITA MINJAMIN UANG JUGA LIHAT BEGERONNYA DULU LAH,.,KALAU SEKELAS ECAH,.,. MAU PINJEM UANG LU LIHAT AJA ORANG TAUNYA ,.,MASAK KITA MESTI RAGU KALAU MAU MINJAMIN, ,SELAGI KITA MAMPU.",0
UgzmjwesmDvCDYXvvqd4AaABAg,@irfannfz5724,kirain 100rb 😅,0
Ugwvp_xYIaU6DV6NNHx4AaABAg,@Riskagill,wkwkwkwk endingnya 😂😂😂,0
UgyKyymUUy9opR-C3v14AaABAg,@Suryadi-f7r,Pokoknya orang kalo bnyk duit pasti baik dan mau minjemin,0
Ugwb2eDXp9NN1a4VRXN4AaABAg,@enm1807,singkat padat nanti tinggal viralin wkwkwk,0
UgyyicZvgIodskqdaqd4AaABAg,@sarifudinsarif-j1h,inposibleee,0
UgzvYbgkVD3N9Sf23i94AaABAg,@sarifudinsarif-j1h,gampang amaaaaaat  yaaaaaaaa,0
UgzC0kNBwNkl707eryN4AaABAg,@JoeLovesYou2,Kapan ya gua bisa minjemin orang 100 juta,0
Ugyti0r-UbwKp86-ekp4AaABAg,@TeguhHatikKu,Gua sih fokus ke 100 juta aman aja 😢... buset orang kaya 100juta kek dikit bgt,0
UgykQ3ce9Hz5CBXG8Lt4AaABAg,@khoirul088,100 juta udh kayak minjemin 100 rebu 😂,0
UgytoWmEYGk8cDvlvUx4AaABAg,@tridara,"Aku sering banget ngasih pinjam teman.  Kalau lagi punya uang . 
Pernah ngasih pinjem 10jt, udah kayak pengemis aku tagih, mungkin bagi orang itu sedikit, tapi bagiku banyak banget😢😢😢.  . Tapi aku gak pernah viralin . Karena kesel aku bawa polisi ke rumah nya, baru dia nyicil bayar nya.  8bulan di kasih hrapan, tapi gaya nya hedon banget",0
UgzIsNZwFGyiPDjAgPJ4AaABAg,@Mirnaadliani,Tuduh point aja ya pakkk😂😂😂,0
UgyXjRabtwTUJ-qh4ZV4AaABAg,@sellytrilestari1605,"Anday punya tmn kek fadil begini, beban di dunia terasa ringan kek nyaa 😂😂",0
Ugz9x1hjV0hJQ6pVbJJ4AaABAg,@vivihablni,"Punya duit dan baik.
Baik saja gak cukup kalau ga ada duitnya..
Punya duit jg ga cukup kalau ga baik, bisa dibungain kyk rentenir.. 🤣",0
UgxOdfL00KHz2f7grfN4AaABAg,@ivan_alvian8193,"100 juta seperti uang seribuh , ginjal gua bergelonjak",0
UgxjTP1RhDum8pOMkW94AaABAg,@hadiwibowo1865,Aku juga pinjem dong mau beli rumah 1 m tapi masih kurang 900jt boleh kan ..😂😂😂😂,0
UgzPU8lVotJHy8dMtqZ4AaABAg,@imroarrosyidah2915,Hhhha endingnya kodam fadil  keluar😂,0
Ugzpn3Sh3w91AVLOgu94AaABAg,@Rafni-o6u,Terus kayak.. terus kayak.. jijik,0
UgzLTvyOtAjixQSl-Yl4AaABAg,@catatansejarah8827,Ada yang tau no telepon padil?,0
Ugy_V3dETEzmadx5E3h4AaABAg,@parkerminten5818,fadil itu siapa,0
Ugy_qkym-oJp85C4msx4AaABAg,@ExaGendis,orang pajak mengintai,0
Ugwwr5SyEsNoYjaSuxh4AaABAg,@hatchuuw,"ya biasa lah yg pinjam gadis cantik , nggak bisa balikin tinggal tukar yg lain kan beres 😂😂😂",0
UgxGSX4HjiwepVksfEt4AaABAg,@esterriorangricktaebenu5054,😂😂😂😂,0
UgwzPDBytvjOlxCMcZd4AaABAg,@ismailharun-j1j,"Kayak, kayak, kayak...",0
UgwKL_cOudoFyQG-RXJ4AaABAg,@suwarnisuwarni2107,😂😂😂viralin😂,0
UgzgDd92lD5UvyD81s14AaABAg,@sekalisekali4d789,"Langsung gas aja kak, pasti profit di *SEKALI4D* 🔥",1
UgxCdyz_ZOsHTkU7Lsh4AaABAg,@briyanlacleyalvaro6575,"selain fadil emang baik, eca juga menjanjikan anjir buat dikasih pinjaman, cb kalo orang biasa 🤣😭",0
UgxXEzrkWXBZ_8TQYt14AaABAg,@Gopal-n4j2x,"Bener-bener berkualitas. Gak cuma buat ditonton,🔴𝗩𝗜𝗦𝗜𝟰𝗗 tapi bisa jadi bahan renungan juga. Teruskan bikin konten kayak gini!",1
Ugy849BxYwt_Z_xhU1J4AaABAg,@DorilalChauhan-t4q,Seperti biasa sehat selalu kang semngat ngonten dan dilancarkan segala urusannya Salam dari 🚩𝗩𝗜𝗦𝗜4️⃣𝐃,1
UgzCjiBci7-XtV-gnhl4AaABAg,@Ashishvlog1823,Main sebentar aja langsung dapet rezeki besar keren banget 𝗩𝗜𝗦𝗜4️⃣𝐃 !,1
UgxHiVUbrN_wYr-GhVB4AaABAg,@RoronoaZoro-l1k,emang terbaik si abang ini 𝗩𝗜𝗦𝗜4️⃣𝐃,1
Ugw1ODmj152lKXdgjX94AaABAg,@kishan_life_.04,Keberuntungan rezeki hari ini datang berkat 𝗩𝗜𝗦𝗜𝟰𝗗!,1
Ugzgv-z4QKXQdrjip7R4AaABAg,@god_games_yt,Semoga rezeki yang berasal dari 𝗩𝗜𝗦𝗜𝟰𝗗 membawa manfaat bagi sesama!,1
UgxwyZaInZ-K9htvypB4AaABAg,@Momai_ma_86,Terus buat konten kaya gini bang. sangat bermanfaat! 𝗩𝗜𝗦𝗜𝟰𝗗,1
Ugwqx2hw6-hPXG0Nldp4AaABAg,@dwarkadhish_no_divano91,Ini salah satu konten paling jujur yang pernah aku tonton 𝗩𝗜𝗦𝗜𝟰𝗗,1
