comment_id,author,comment_text_clean,label
UgyCqyO9bYcESCooDol4AaABAg,@mubeenkhan4685,di tongkrongan ada yang cerita dari iseng iseng kenal pulauwin terus jadi makin aktif,1
UgwNHCsOZBvvoboKqCB4AaABAg,@sunan_9____ahnan,dede bagollll bikin usahaaa lahh rumah makannn pastiiii rameeee buat masa depan masa tua,0
UgxvMbowO3FcMszSNEd4AaABAg,@MdSohanuddin-bb9pk,temen gue dari luar negeri aja tau pulauwin gokili,1
UgxEDZb1lXmXa7KRHkV4AaABAg,@Samirffz,gue takut ketinggalan tren pulauwin semua orang udah ikutani,1
UgyKq0pwXh6gKgCdWFt4AaABAg,@YordanHarrington,harumnyoohh,0
UgyHJmx6QI6_SYwuIEB4AaABAg,@rezafauzi7379,naha sawina te di abusken mang hehehe,0
UgxBUuII7mpDlDEg6594AaABAg,@sunilbhavsar8811,nih pulauwin nyebarnya kayak lagi promo gede gedean padahal gak keliatan iklannya,1
UgynTw71exgPXsl15454AaABAg,@MAURYA__vanshi1107,bahkan dosen gue sempet nyinggung pulauwin pas ngajari,1
Ugxr8uUW7Z1zXCgXTMR4AaABAg,@hamdanrz8912,coba kang dede ngonten moro careh seru jiga na terus pasaken,0
Ugw87m2NDiLFDNYHcwN4AaABAg,@egixaxa913,kurang sayur a dede tapi porsinya brutal mantapnyo,0
UgwN2714NbXlmJI7FmF4AaABAg,@hendarprihatin9298,ada notip dari tangan dewa bang dede langsung pantengin,0
UgwQ5rINWLg-_2L-AWV4AaABAg,@AnmolGaming189,temen kampus gue aja sampe bikin grup bahas pulauwin doang,1
UgyIoE3ou2fqrzAZwfh4AaABAg,@TIANPETUALANG-o5p,bikin apa kang dede,0
UgwVQMAzmYOaLek4BQ14AaABAg,@bayuwiyata,sawinya lupa,0
UgyDhaTIFxisYMAEjE54AaABAg,@bayuwiyata,sawinya part 2 ya bang,0
UgwSfJ-KA4fU3mRRKVh4AaABAg,@ShailooJaat852,anak anak konten kreator aja sekarang rame rame bahas pulauwin,0
Ugz6IeVOHw5AiEhhJa94AaABAg,@kammsorii9944,hasa sayuranna te aya aa inon hilap ya,0
UgybxtS3zlJhL9KiTa54AaABAg,@gienand28,ketumbarna teu kurang loba,0
UgwsXb_OACD-6Ay-y4B4AaABAg,@bayuwiyata,next bikin baksooooo,0
UgzWRARlpUda0Pm9AFJ4AaABAg,@kimensableng9127,masak jeroan ikan kang,0
UgxenwVUjuz_z50PwhN4AaABAg,@rickyfebri7143,mie ayam nyohhh,0
UgzwGpprxnTBAPFFSbx4AaABAg,@NezukoKamado-td2er,makanan geratis hasil alam,0
Ugy7d6hYynXlFw8TFPR4AaABAg,@DenboyPratama-di5po,makan beling om,0
UgyPCskVi5oGbwDbtaZ4AaABAg,@ilhamsadewa9828,mmmmmm ban mobilnyoooh,0
UgwzVtt3YgLOauDXy5l4AaABAg,@joshauaromilenjoshuaromilen,nama hapi gak suka judi main bola berheti orang itu,0
UgzJuKmlck5rOZA4hMh4AaABAg,@EgaPriyansia,dede inoen spil muka kameramen nya saya sudah lama lihat konten inih tapi ga tau muka kameramen nya,0
Ugw6eG2qDaqMXGTyK7R4AaABAg,@tialestari1243,harumnyoo,0
Ugz6CgxncxE4dDyHS694AaABAg,@AmitKumar-ye4zq,gue suka penasaran kenapa pulauwin bisa sedominan ini,1
Ugw6JgmHnUsRdH41Twx4AaABAg,@azrinamecca-yz3gh,a dede koq gk otw mekah lgi kasian bng baud nungguin d bangladesh,0
UgwKAedck21ygkvdwOx4AaABAg,@adelynela,ayamnyoooo jualan mie ayam dong a,0
UgwZco7Lx9zgs5hSKhZ4AaABAg,@CefiAbdul,bales a dede,0
UgzYjQGeI3tzsAMB_-J4AaABAg,@Sofyancnl,ngiler nyoo,0
UgzJQy2rfpYMuHxYOKZ4AaABAg,@jihad2927,lanjut om dede inon,0
UgydsUDhaZktnaUI9Jx4AaABAg,@FarahDina-mv4jm,hadir,0
Ugypjer-VST0YN3gApF4AaABAg,@DS_petualangan,duh enak kayanya,0
UgzUclxPXGKKfAvBSO14AaABAg,@ryanfajryan2901,mantap sekali,0
UgwWy5ayU_nFsRZ2hfh4AaABAg,@muhamadandriagustian,ko gaada suaranya,0
Ugyu1M2AOL1ghrdIybB4AaABAg,@jihad2927,mantap,0
UgydOjFcEqBzjfpkb-V4AaABAg,@revaficing948,harum nyooh,0
UgxEInY8q2eddVLZcMd4AaABAg,@ndipintronik,mantappnyohhh,0
Ugzx7rEiulzH6sVNZkd4AaABAg,@anggihimawan_4404,ka hiji kang dede dapet tiket umroh ka tembok israel,0
UgyH0ya7DGWd1iI2z2R4AaABAg,@TatangAsidiq,mantap nyooooooooooo,0
UgxJfi9EWH0lJdc-dvB4AaABAg,@SiswantoMaulana-k7m,tasik hadir lagi,0
UgxKnz2HJIQ_3rKFHB94AaABAg,@milanakbar3406,pertama de,0
UgxNIBsaMt551hprXI14AaABAg,@AdiWadhyudin,pas banget lagi makan,0
UgywHWW_5hXwf0Bnt_p4AaABAg,@mohammadridwan3138,masyaallah ngenah pisan,0
UgyOKr_6hW2SsQ3X7FZ4AaABAg,@AdiAngga-s3z,tolong yang punya nomer a dede inon kirim ya ada ular kobra di kadungora leles kampung pasantren hilir desa rancasalak,0
UgwhktiC8QZyyey0ff94AaABAg,@AhmadAf48,pertamax,0
Ugy6wbu3FW9rPXK9qtt4AaABAg,@mannz1505,mantap,0
UgwACj5Xm9YMtp-D_iN4AaABAg,@rakhayudina,jossss pertama gw,0
UgyWDm7uO_l4GPQxkCd4AaABAg,@TatangAsidiq,pertama,0
Ugzv2nxOTpThVOd46OZ4AaABAg,@FinosAston,terlihat enak,0
UgwCbNyDN73LJ1sC5fh4AaABAg,@tatanrustandi8538,mantaaap nyoooo,0
UgwIetAEB42Cb3_QgZ14AaABAg,@RidwanNasih,mantapnyohh,0
UgzFW56wgRJ9RjN7QVN4AaABAg,@Bocilgames12,mantap,0
UgxPUMw6MsarhTxUj4t4AaABAg,@mustofadcasper8276,jatim hadir kang mukbang jin lgi kang,0
UgzAjO9aSA5WCcSCt3p4AaABAg,@BresetSet,pertama,0
UgwCXUTGWaWoQEMJ67N4AaABAg,@teguhbakoltelo619,mantap,0
UgykNbhzNvP0X5on28J4AaABAg,@MuhamadLanaa,pertama dede inonen,0
Ugx2C7G6z_ubO2v8F7Z4AaABAg,@kevinramadhan6253,pertamax,0
UgyEkISx7GYLHckXKy54AaABAg,@putraaajaaaa,pertama aa dedee,0
UgxNIM9dj7Ip3ftSS_V4AaABAg,@andlesrp725,pertama,0
UgyiJeQ91xoyUjUKkPB4AaABAg,@Fahmiabdlaziz,gercep a dede pokona mntp,0
Ugzk_gWGd09NGYG7Bwp4AaABAg,@dikaandika3109,joss,0
UgzjlVfe_63P7L-7dc14AaABAg,@aditsaputra1915,kesatu ga euyyy,0
UgzUcernXsyaoFLlWFh4AaABAg,@andlesrp725,pertama,0
UgxAbQYS7tzsoXc4xgl4AaABAg,@AkbarFirmansyah-mo7cu,meni bodas bidadari euy,0
Ugz1bcyYDVG5qZDcppF4AaABAg,@jujuJuaningsih-o3f,inun inun,0
UgzxHhc32xaRXHM4KTV4AaABAg,@desipipah8575,sore wae mareun nya konten na sok ngadangu sonteun nu nadom wae,0
UgygPZ1s8h-hkoeZh5V4AaABAg,@NebulaArcanaViera,main slot oympus lebih seru bersama rotogel daftar gratis login online tanpa hambatan fitur canggih dan gampang jp buruan cobain bosku,1
Ugz_C3alvNn36NjxZ7F4AaABAg,@daynight8025,heueuh pamuateh ibu2 atawa nu jualana di bere duit mang malah a iffan komen ngabanding2 loba atawa saeutik ukiran 2000 jeung nu 5000 karunya atuh a batur jualan ulah di banding2 kitu,0
Ugx7WbUrsLIl2GPvX6V4AaABAg,@adheadventure7635,ini mah colab sama wiro sableng kapal gening 212,0
UgyRIKDU3_b0diP79Bt4AaABAg,@FahmiFirdaus-l1y,pak dedi mulyadi nih lihat lord saya memparadekan pak dedi mulyadi tolong pak dimasukin ke barak militer 1 minggu saja pak,0
Ugwb9ZdhfppJPu9lJtV4AaABAg,@ade234din,kdm kang dede mulhakim,0
Ugx-NFiuWDpz3F8HfqJ4AaABAg,@Mahendrahendra-m7y,itu papeda,0
UgzCD_De1nagxitUtV94AaABAg,@rickyandisetiawan6986,backsoundnya kaya di pinggir jalan prindapan,0
Ugw53Pf1Ee2MWglbsuV4AaABAg,@limasaudara5715,liat keseruanny kang dede inoen,0
UgyQgKJ4oc6nGMtz_lZ4AaABAg,@inekartinah658,oknum kdm ieu mah,0
UgzxxRTFUBQgXJtR9rt4AaABAg,@weebsretard6345,puncak,0
UgzpA3enf57236_D2CV4AaABAg,@M.ali.fikri10,a dede mah lain kalah jiga kdm tapi kalah jiga wiro sableng,0
UgwfImoJ_HjC_6ucfuB4AaABAg,@nurdiautomotive,teu ngarti uing jelema keur arulin ge hayang nongton manteb ieu daya tarikna,0
UgzOf554Wksx5xbqUwF4AaABAg,@muhammaddamar7914,rumahnya gede ya,0
UgyLYFoqc2qx-tHRDrJ4AaABAg,@WinSmi-w5c,hakim best,0
UgzyW1z8Z9C8mO-U6kN4AaABAg,@gemerandroid1884,kdi ini mah kang dede inoen hehe hadir absen,0
Ugxg-NAYcC-pKj8g9IZ4AaABAg,@BOB-zf4rb,hah ini syuting pas idul fitri kah,0
Ugz1NBCORp0NlJyVd814AaABAg,@Dianali0103,a irfan nyman bgt y super humble pdhal beliau artis ppn atas a dede jg ap adany bgt dn baik bgt nymbut tmu,0
UgyBKNwxVgRNTQlmLeh4AaABAg,@NandaSaksama,wiro sableng,0
UgxbP5M32jg99x4HhR94AaABAg,@ruichdeiberobin1563,si a haji irvan oge langsung nurutan dede inoen di leguk sop na,0
UgzErdsk7ta4VUXn-z54AaABAg,@lextring_crood142,kdi king dede inoen gubernur alaska,0
UgxK14Er3UPk-CEwKEd4AaABAg,@videorandomm928,persija juara musim depann,0
Ugy7CoxySM3uUW4mV7d4AaABAg,@KepinSaputra-z5q,dede inoen kaya limbat,0
UgyeP4hlvZmRvXVSNSF4AaABAg,@jadwalhoror,berisik banget suara motor nya,0
Ugw_DemF3tD_o16mw6N4AaABAg,@SilviaVia-f7b,mirip woro sableng kang dede,0
Ugz-mseLx4MKjCN6CDZ4AaABAg,@sulistiani0418,kdi kang dede inoen,0
Ugwelot0Ml7DlcjGJv54AaABAg,@4zkCr4ft,kdm mah masihan artos ka ibu2 teh,0
Ugzl1mH9tn59vp95Jyd4AaABAg,@rizzoutx9711,banh irfan menikmati skli,0
UgwhhF5Dad9KMDwYEkB4AaABAg,@Fandz96,laporkeun nu komen spam judol2,0
UgxVuf3QNN9q9VaReCN4AaABAg,@OSEEE88,panas gblg,0
UgydkDPzhHZKMKFSJqt4AaABAg,@bangerix77,jiga joko tingkir mang dede,0
UgwDcHcBzTZI52ZjFFZ4AaABAg,@AMMARFATHIN-q6u,suara motornya berisik banget anj,0
UgyjyPwMCh_kl7ialHR4AaABAg,@yudiramadhan6593,2 kocak,0
Ugxp0Y1gB3ftCP8BzJN4AaABAg,@ajisgacor3355,sugan teh wiro sableng euy mang,0
UgxRjutakkJ5oe7HUiR4AaABAg,@jaminapa7152,kang dede pantes kang jadi gubernur,0
Ugyhv14Ka7UBiZskFjB4AaABAg,@zonaheureuywadarto7469,bebaskeun mang irfan ngonten jeung mang dede mah bhahahah aya kancing coplok ge bebaskeun bhahahah,0
UgxdD4dPinJdHhlYKwB4AaABAg,@adityahnf1661,kdm kang dede mereun,0
Ugx_kb25OmmklB-oG8p4AaABAg,@rafiardika9047,panas gblk wkwk,0
Ugy_4Us5OzeRygONT_V4AaABAg,@sugardaddy5820,bahaya di bawa ka barak militer ku kdm mh makanan terjamin di bawa ku dede inoen mah dijamin di makan hahahhaa,0
UgzMeP0z-O0EpUhNmnJ4AaABAg,@rahmawjyafky406,ngakak bngt wkwkkwk,0
UgxZC0QhxSbawVV-m4F4AaABAg,@windidcol-pq1es,colab dong kang sama tim jurnalrisa,0
Ugw8OkEdaNOyiUw2GdJ4AaABAg,@ovengassuperbiru,yg setuju kolaborasi nya sama kang dedi juga di ajak,0
UgwsjA6LLaiObOIyWPF4AaABAg,@rikindutt7168,inon mun nyalon dpr bupati walikota pasti menang,0
UgxFT5CbnoHwIDVtQOR4AaABAg,@smabbrunz,nu komen judol siga nu enya we,0
UgyLzQ4Lc3gEP2EB3oB4AaABAg,@marjunikecil29,pak dedi yeh pak dedi bawa weh yeh ka barak,0
UgypR0S9qiyPEVq6Dql4AaABAg,@rinimulyani7548,eta tali iket atau tali bh kang dede,0
Ugw0D7q2SREsrsSp9rx4AaABAg,@Soedjana-j1y,assalamualaikum sampurasun wanaraja cikole garut hadir manchooo,0
Ugzno6Am8J5Hnt79f2x4AaABAg,@MasparRZ,malah mirip kws kang wiro sableng 16 54,0
UgwgtuPj8dgY9aDlNF14AaABAg,@asaurangwae,7 02 anying,0
UgwMJldaHUgvaIca-op4AaABAg,@denirahmanchannel,parasuhu,0
UgwCCrTOZGHrIDQYrlJ4AaABAg,@CibatuGarut-z5h,a dede inoen mah mirip wiro sableng,0
Ugyua0gBQ3Xw69d6YWh4AaABAg,@Kelebmonster,ouh ternyata ada video beredar kang dedi nyungsep di sawah ternyata itu kang dede inoen,0
UgxcbHxTX6LPTDz4u4V4AaABAg,@pribadi_desa,kocakkkk emang,0
UgzlTc-Vos-4TNaeSSl4AaABAg,@yogaalvian7438,jiga soptex,0
Ugz0rl8Szp8aLO-w1Pd4AaABAg,@ipihyulyanah377,ya allah baru kali ini liat a irfan hakim cekikikan sabari ngomong kasar pakae bahasa sunda emang asal nyemplos bae a dede nyariosna pi kaguguen,0
UgzARbk-nEOskXaWlgB4AaABAg,@Woi89,judol hama,0
UgwT4g70-FNiyzH82Il4AaABAg,@muhamadrusmani2914,aa dede bukan nya mirip kdm malah mirip wirosableng kampak 212,0
UgydpbmcDJCwb7zFizt4AaABAg,@obyyp5640,bawa ke barak ie,0
UgxPdTbnkqRsFpnawjt4AaABAg,@Bujangtarangna146,ngakak dekah aslina,0
Ugx0ZJlsIzTF9276lcR4AaABAg,@dandi-d6o,bu aya sangu bu,0
Ugx7aolA4FAH1t2Ph-54AaABAg,@omboyboy7964,nyiuk sangu hela kedeng mang inun nonton na hurang bari tuang,0
UgxL3VC_KiFFybrg7Pl4AaABAg,@armandmnn2180,softek,0
Ugyzwr9OtvWptJg7vz54AaABAg,@bajubaru8182,bener eung ciga wiro sableng,0
Ugy7LBqsZdx7H_FoHIt4AaABAg,@anangsujana7039,jiga wiro sableng kang,0
Ugz6jByzPcoTKOqXWDB4AaABAg,@ArulRamadhan-g2u,wededed,0
Ugw79dHitVO183mHEFV4AaABAg,@ardinstardi6187,kdi dan kdh,0
Ugx5q3LZSsLwUi2EJkd4AaABAg,@mherdiansyah-w8h,dam man ada yang cakep,0
UgydiayghZSTUTukIll4AaABAg,@nals1311,besok blusukan ke papua mang,0
Ugy_jYotnkz4BHPHGtF4AaABAg,@kujengcom,sukabumi eweh ah kang,0
UgxWz3Alcorky2BwriB4AaABAg,@aryanbhayong8524,kang dede mah jiga wiro sebleng euy,0
UgxGkgCu7ZyjuQTjtqZ4AaABAg,@cahya6614,dede inoen jeng kang irfan makan sayurna siga urang banten wae di kokoh di uyup,0
Ugyo9dyDaCkK7QMAQf54AaABAg,@najwaNabil-i2y,kdm kolab sama wiro sableng,0
Ugz5XoIgmMlh0Vn7Vcp4AaABAg,@ibcell-channel,lah kirain orang bali hehehe,0
UgxRL7CMcDDVpWQuqFB4AaABAg,@jangsinchannel,kdh sareng kdi,0
UgwDhG84KyaTTGR0dvF4AaABAg,@clipikyy,can ge acan emaaa,0
Ugz2bHgBtJcRWTmPt454AaABAg,@komarstories,awas loh ntar kyk tanboy kun lagi kalo kdh sakit perut,0
Ugx3piqi_GOTQxtKa254AaABAg,@adeliaarnetha974,ngakak bgt banyak2in collab deh berdua,0
UgylF5c8WFId27HxCOh4AaABAg,@YodiIchsan92,subhanallah wiro sableng,0
UgyBY6z6RcAIKI6FPGJ4AaABAg,@emulsartono2827,kdh kdi cilor sama jasuke kaga di bayar,0
Ugy0c7HGVz5nV9uJSKB4AaABAg,@DavidAndrew-z1u,dedi mulhakim,0
UgziiMLn3N1eDqj-zPZ4AaABAg,@tukangperumahan,core garden garut a dede 16 15,0
UgwZ7hBfK2dls74zbK14AaABAg,@LilisKomariahHamdani,dede inone mlh ciga wirosableng,0
UgzXRUAdzGV1va6HtJ14AaABAg,@LilisKomariahHamdani,konyol pisan,0
UgwUYnA9ZZx-3K4513N4AaABAg,@panglimanyakeluarga9960,kaya kang dedi mulyadi gk sihh,0
UgwTHBgxyjLsZvbFAbd4AaABAg,@rorosrosita7084,wiro sableng versi 2025,0
Ugwbxk9_0EiIAeCbMr54AaABAg,@argoseto2105,bang kolep sama paman bara,0
Ugw08HkPknVRflsmkeN4AaABAg,@Apihbarjan011,bu aya sangu bu wkwkwkw,0
UgwJ3kJ0UmSXTDMBvzd4AaABAg,@KangOpiMoring,kdi kang de inoen,0
UgwJ6wuXf2lIySjK_Ox4AaABAg,@marcel7166,18 50 wedededed,0
Ugzf3W4epmAaChWH1ch4AaABAg,@Moza_Amz,2 59 ramah nyoo tangan dd inon,0
Ugx5Ht7sYMRpEtJi_zZ4AaABAg,@RakyatBiasa61,ko dede inon malah mirip wiro sableng,0
Ugz7dFM0h2OpNlurVlp4AaABAg,@MangataChannel,dede inoen justru mirip wiro sableng,0
UgyDHqJVLYKKnCH6H6R4AaABAg,@AfifFachri-up8yv,kacauu a irpan kabawaken,0
UgxsKhNWJLMTfrp1g7x4AaABAg,@Andi.FRD99,daki palangkakan,0
Ugywno9-ctQ8cB_kqJN4AaABAg,@sedulur2113,dapt duit ga itu ibu ibu yg lagi ngarit kan masuk konten harusnya dapet ga si itung sedekah kitu,0
UgxUbQPineYebrxC0zZ4AaABAg,@firmanneww4979,rame kunu konvoi,0
Ugx6SNywa3ih85GiGft4AaABAg,@ZoyaNazira-m3f,keren2 ka dede inoen sama ka irfan hakim alhamdulilah bisa ketemu langsung sama ka irfan hakim bisa foto bareng aslinya ka irfan hakim ramah sekali sukses terus ka irfan sama ka dede inoen,0
Ugxy9Uf9AC9PGkEOd7t4AaABAg,@euiskurniasih5292,foto nu sayur sayurana jigah tinu vidio teh selvi silvia,0
UgzT-apDNPsO0va8gHR4AaABAg,@Arullsjy,ayeunamah proses pengkuningan nya kang,0
UgwIZIQrgvFb8BENdD14AaABAg,@dekasantana7805,kdm kang dede mukbangnyo,0
Ugwkq0r3PYLtKnINf8t4AaABAg,@AidahKenanga,sering muncul di komenan 123full pas nyobaaa malah ketagihan,1
UgyaXspnAi270zlBz5d4AaABAg,@halimtopan8,ya allah suara toa azan sama dzikir jadi kangen kampung,0
UgxS9eqYMwIPLJEs5Y94AaABAg,@KuyKiy-c1c,a irfan ngenah ey daharna ccok kos na mun na tv 2an mukbang,0
Ugwj8IveVZ7EoR4_9cZ4AaABAg,@dinirismawati964,sering2 ngonten lah ya kdh vs kdi dapet bgt lucunya baru ini ngeliat kdi bisa cocok sma kdh klo yg lain ada kurang kumaha kitu,0
Ugwu8THz0SICl_SJo9B4AaABAg,@tokilgokil,oiya maap,0
UgzOb9mDCwPovOWsojR4AaABAg,@RahmatHidayat-p5d,langka na th kieu biasa a irfan bahasana indo wae ai gs ngdnge bhsa bandung asa wawuh we y th a dede mh nyieun wae gbrakan mntaplah,0
Ugxz5VCsFB9StW5OpWh4AaABAg,@sandiabdilah21,leuwih ka wiro sableng a dede mah sanes kdm,0
UgxXYzq_dwZvNDPiVpZ4AaABAg,@gais46,a masak cabe gendot kaya teh santi,0
Ugx7kYkz88MPiw1W1j94AaABAg,@cumahobidotfun,kang dede jiga wiro sableng asli mang sehat2 trus dulur2 kang dd sareng aa irvan,0
UgzZaKga0S8R9v2pP8N4AaABAg,@TeguhWahyudi-xe1td,dede inoen kaya jaka tingkir,0
UgzfIwNN6TnZFKcIiVx4AaABAg,@Bang_DON,a dede muncung na di tukang pasti siga wiro sableng,0
UgxDdA8MLa2Ol612igV4AaABAg,@danihbahtiyar7805,jiga wirosableng ning,0
UgzpB2ltNOzsoe01FZl4AaABAg,@JinxPro_Oneee,resep eyy ari urang sunda ngabanyil teh gusti,0
Ugxcl5xz_w7HLAO_RWF4AaABAg,@MR_DINZ,kang dede mulyono,0
UgyKXdYdDMjkf_ZGmCx4AaABAg,@CFaaLawi07,ok,0
UgzF6hd_rUo-k8tIcRt4AaABAg,@Danzxs10,nu komen judol ni meraja lela,0
UgwJIeWZbIvuImrP2L94AaABAg,@affannurhasan6666,ripuh aing mah eta sora nahaon atuh,0
UgxBiggzZ7QRjH1Ss1h4AaABAg,@Ridwanthopal,aa dede sama aa hakim cocak banget dah,0
Ugy3m5FxvCYVqhp7IjF4AaABAg,@unamulyana5033,kdh kdi saran setiap ngonten sisihkan rijkinya buat org2 yg kecil yg seharinya hanya menghasilkan 50rb bahkn tidak setiap hari dapat contohnya kaya yg tadi ibu2 yg di sawah alangkah bagusnya sisihkan rijkinya 50rbge perorang moal rugi dan penghasilan kalian ratusan juta,0
UgwHYU5b8OyBiQU1tEh4AaABAg,@bnrahman63,kya wiro sableng,0
UgwsFIPtx4UiV7oo56x4AaABAg,@CYT_tiko,kang dede inoen kdi kang d hakims kdh,0
UgyG66PnTP8Nf5EQRvN4AaABAg,@sulthan_azizz,moal baleg,0
UgyOyOhW_4tT0x891NN4AaABAg,@alxkw3591,kang dedi mulinoen,0
Ugz7Zb_irJswyzO-UPV4AaABAg,@ekiraeki,bagja pisan kdh,0
UgxTuDxNxQEmRu9-kpt4AaABAg,@ekiraeki,emm kdi nyoooh,0
Ugw5w5nO2SDbtx7qrqB4AaABAg,@husnj,kalah jajan dek penghijauan teh wkwk,0
UgyIt67ZHWUpHdoqjTR4AaABAg,@alfianurazhari5681,baru kali ini liat aa irfan ngomong anying,0
UgwEdBU9Mybvo8jQm2V4AaABAg,@Peach_Pachara,sugan teh arek di berw duit tukang ngarit pare na,0
Ugwz1XP0Gw8OD1ra7jp4AaABAg,@SASihabudin,kekeuh irfan hakim ge panggih jeung urang sunda mah logat anying jeung goblogna kaluar wkwkwkwkwkwk cinciringing geus jadi cs jeung dede inoen,0
Ugz7Bld6uDkXOW7HyTl4AaABAg,@ahmdfzy24_,kdi kang dede inoen wkwkwk,0
UgyMtrUBD891aUB8eR94AaABAg,@faiqroy,mantap broo,0
Ugw1pyuoJJyZix90G4N4AaABAg,@aldisaputraalivung5878,mmm kompaknyo kdm kang dede mulhakim semoga sehat selalu pokoknya buat semuanyo aamiin,0
UgwhjmaA2hXipIecX2B4AaABAg,@happyfamilyever2499,ku kira mandra,0
UgzvpMn0-ugFhQqwykZ4AaABAg,@muhsinmuhsin7687,makin untung aja sholat di mesjid makin banyak pahalanya,1
UgxIOX28JFze1H7wa1l4AaABAg,@MANGPEOTTV,syuting na poe minggu pas persib konvoi eta salam ti bansel pridee,0
Ugx1uCitnuyJtmu62_Z4AaABAg,@suminsurvival6247,ini mah kdi king dede inoen,0
UgyQU5rug_kzxtLy0Xd4AaABAg,@malikzadir3663,cilor aci dikolor wkkwkwk,0
Ugw23bkoaauqkKIsU9N4AaABAg,@IndraAja-m7l,aduh mun tiasa mh nu nyandak motor ulah di gerung gandeng,0
UgzWtzHnhQHTKJm-S9J4AaABAg,@nurhalisa64,kang dede mah mirip wiro sableng,0
UgxkVQanVWt3l2gSVG14AaABAg,@flambons,masak dan makan dihutan dong kang dede ajak kang irfan,0
Ugxzsv_qjnEymGAu8MV4AaABAg,@UgigLugis,bagi2 duit atuh si ibu nu ngala pare biar kaya kdm,0
Ugwb-qpCKujnBcfAkEN4AaABAg,@arofahwulandari6367,pleaseeee urang ngakakkkk,0
UgzjD6VWktLdDhmpzZh4AaABAg,@sabilla6692,aa irpan kasep,0
UgxXvLLBuCxXyCpjqZJ4AaABAg,@Catandme85,dede malah cosplay jari wiro sableng,0
UgwU8_SflJ6kr0iKrCV4AaABAg,@perawatkita6947,kdi jadi mirip wirosableng,0
UgyvIZOurXc-th1DeWd4AaABAg,@Ryu-itsuki,daki palangkakan,0
Ugwj2AAZmFBMEYu1Zyt4AaABAg,@perawatkita6947,a irpan bisa nyesuaikeun mantap,0
UgzJbnVtnDeauRpBnDR4AaABAg,@Gaskeunnnwae,mirip baduy dalam a gagah,0
UgzPI_Eqx9J9N8_YCTZ4AaABAg,@abcabcabcabcuwhkfkjf,saya tidak paham bahasanya,0
UgzRDcHNCASFAybjWap4AaABAg,@ferryasnanjanuar2003,bawa ka barak pa dedi ieu nu nurutan pa dedi,0
Ugx2SiqlPoTXloSbWJB4AaABAg,@andikaekaputra4580,ayo gabung di bintangtoto di depo lngsung gacor gaya,0
UgxsM-6ip2NXIfdkGMJ4AaABAg,@muhammadnurkolis3750,a kalo review ibu gitu alangkah baiknya berbagi a kasian sekalian d kontenin biar tidak semua orang mengira cuma memanfaatkan seseorang untuk konten saja cuma masukan ya a,0
Ugyikw5uycpuezGcyHJ4AaABAg,@benfick6767,mantap,0
UgxI_uo1EZtb2AE8wF94AaABAg,@chicafitria4519,di konten a irfan penuh sensor disini tanpa sensor,0
Ugw37SUQBFGciSXQz-F4AaABAg,@srfggghgguuuuyhbhbjjj,kdi kang dede inoen kang dedi inoen,0
Ugy0b8-FGO1Uhhaxdp54AaABAg,@srfggghgguuuuyhbhbjjj,kdm kang dedi mulyono,0
UgwGHxMihnT-xYxEXRl4AaABAg,@myukaa8183,ini mah lebih ke wiro sableng bukan kdm,0
UgywzWg5VdIaeTy48Lh4AaABAg,@intankharisma9861,kangen 5 hokage kurang ki prana sama a panji alshad,0
UgykOFReYzOd7eeXLwx4AaABAg,@LeanReaves-i9j,memang web terbaik se asia gak salah pilih cuma pstoto99 yang bisa gni i,1
UgxVfFdCb278kf7_UPR4AaABAg,@EllisBell-r7b,nggak salah pilih main di pstoto99 rezekinya ngalir terus top bangeti,1
UgxB3W2saEPtrozn8J14AaABAg,@syakirin6214,padedi padedi aya nu naded yeh stater palangkakana ku padedi,0
UgxDQ9llOnfnLZSOfnt4AaABAg,@ChiwoxGaming,0 50 kws kang wiro sableng,0
Ugy9MsYRF1TQntguLwl4AaABAg,@Dungkulfishing,ada ada aja ini bang dedi mulhakim,0
UgxrF0AHwy1ki3FgMWV4AaABAg,@Saffhana,dede inoen jatuhnya kayak angling darma,0
Ugy_rysQFIzhhyfN9B14AaABAg,@NOREXSTORE-z5h,seru sekali klo dede inoen makan makan,0
UgxyKjaBSeV3j_ffskZ4AaABAg,@AhdaSuhada-t4l,keren2 a dede sama a irfan hakim mantap pokona mah,0
Ugwyu29woME354swe6F4AaABAg,@iwanridwan8385,hadir kang ipan hakim sama kang dede,0
Ugx35wvXgJOyrkpBXEB4AaABAg,@Styptra,next main langsung ke kdm bnrn,0
Ugy0hzp5MeOuTdcduZh4AaABAg,@GraciaMeimei,hahha kdh,0
UgyuE59Xm3_uyClp2k54AaABAg,@ricobist,bikin semur jengkol weh lord ari lanjut bikin semur lauk,0
Ugw8_QUCa80QQW9OQuJ4AaABAg,@soundsystemminiatur,kdi dan kdh,0
Ugy0_mnPOhmtu5z_EZx4AaABAg,@ilmantibo,kang wiro sableng dede mah hehe,0
Ugxr3dqpH6hZLhJA5-t4AaABAg,@agp6460,lain bere duit gede na 50rb an si ibu2 na kang supaya berkah,0
Ugw3IoI49mjjXehKmb14AaABAg,@herulmajun1177,mntap nih mang dede kreatif,0
UgxersHMueCT-UVqcTF4AaABAg,@yantislowly8970,nu gelo sisi jalan hapunten a irfan a inon,0
UgzoarAgTJsYSC8dG614AaABAg,@junniah7553,dasar ga ada jijik2nya dede inoen mah dia bilang kaya softek bikin ngakak aj,0
